total_units,units_2,units_3_4,units_5_9,units_10_19,units_20plus,median_rent,median_value,renter_occupied,total_occupied,population,median_hh_income,GEOID,affordability_stress_index,rent_burdened,mf_share,log_rent,log_income,mean_max_height_ft,mean_max_far,mean_max_du_per_acre
1105,217,350,74,20,0,911.0,321200.0,441,1055,2312,48063.0,25005641600,0.22745146994569626,0.0,0.5981900452488688,6.814542897259958,10.780267929314824,,,
2315,210,943,82,0,0,839.0,293600.0,1097,2226,4914,64471.0,25005641700,0.1561632361837105,0.0,0.5334773218142549,6.732210706467206,11.0739707892748,,,
996,79,447,250,42,0,1013.0,341900.0,718,953,1977,51484.0,25005641800,0.23611219019501206,0.0,0.821285140562249,6.920671504248683,10.849026358769269,,,
1221,181,503,249,173,24,1180.0,273100.0,746,1088,2432,41667.0,25005641900,0.33983728130174956,1.0,0.9254709254709255,7.07326971745971,10.637464727584328,,,
1822,102,793,418,67,44,988.0,339300.0,1328,1691,3215,44694.0,25005642000,0.26527050610820246,0.0,0.7815587266739846,6.895682697747868,10.707594543404332,,,
2236,94,572,296,412,467,1281.0,350700.0,1852,2141,4333,51856.0,25005642100,0.2964362850971922,0.0,0.8233452593917711,7.155396301896734,10.85622592538133,,,
1558,211,410,84,19,144,963.0,329000.0,752,1461,3686,59369.0,25005642200,0.19464703801647323,0.0,0.5571245186136072,6.870053411798126,10.991527483599203,,,
886,50,95,0,0,0,1177.0,413400.0,182,862,2059,113667.0,25005642300,0.12425770012404656,0.0,0.1636568848758465,7.0707241072602764,11.641028400144563,,,
1367,205,279,52,11,39,1045.0,339600.0,549,1319,3147,74653.0,25005642400,0.16797717439352738,0.0,0.4286759326993416,6.951772164398911,11.220605989701701,,,
2080,114,105,182,239,74,1636.0,364900.0,589,2006,4860,95345.0,25005642500,0.20590487178142533,0.0,0.34326923076923077,7.400009517162692,11.465257171268727,,,
2656,103,176,81,54,0,1359.0,364700.0,411,2656,6081,106018.0,25005644101,0.15382293572789527,0.0,0.1558734939759036,7.214504414151143,11.571364169998649,,,
1872,102,151,37,0,34,1264.0,394500.0,258,1799,4830,104777.0,25005644102,0.144764595283316,0.0,0.17307692307692307,7.142036574706803,11.559589561134114,,,
3011,111,166,29,0,0,874.0,358000.0,575,2889,7355,102674.0,25005644200,0.1021485478309991,0.0,0.10162736632348057,6.773080375655535,11.539314199308132,,,
2212,101,20,18,0,0,1347.0,337800.0,326,2135,4937,91875.0,25005645101,0.175934693877551,0.0,0.0628390596745027,7.205635176410364,11.428184236515138,,,
2337,51,65,60,51,0,1161.0,389900.0,321,2337,6122,118798.0,25005645102,0.11727470159430292,0.0,0.09713307659392384,7.057036981697891,11.685179850752137,,,
2378,35,51,0,29,76,1226.0,428800.0,233,2337,6099,110392.0,25005645103,0.13327052684977173,0.0,0.08031959629941127,7.111512116496157,11.61179294643139,,,
3355,351,174,43,0,157,1078.0,370200.0,558,3046,7563,81875.0,25005646101,0.1579969465648855,0.0,0.21609538002980627,6.982862751468942,11.312948972937553,,,
2441,13,52,83,0,11,1231.0,519100.0,349,2361,5971,104479.0,25005646103,0.14138726442634403,0.0,0.0651372388365424,7.115582126184454,11.556741373254653,,,
1914,72,21,8,0,0,1449.0,702700.0,248,1368,2796,103793.0,25005646104,0.16752574836453327,0.0,0.05276907001044932,7.278628942320682,11.550153810060348,,,
2226,232,0,52,63,33,1163.0,337200.0,556,2208,6031,91373.0,25005650101,0.15273658520569533,0.0,0.1707097933513028,7.0587581525186645,11.42270530898764,,,
2043,87,0,60,343,216,991.0,331100.0,635,1993,4928,67097.0,25005650102,0.17723594199442597,0.0,0.3455702398433676,6.898714534329988,11.113894612571308,,,
1273,131,6,41,72,0,1307.0,266600.0,302,1246,3351,117500.0,25005650201,0.1334808510638298,0.0,0.19638648860958366,7.175489713624222,11.67419361256635,,,
856,262,99,9,0,0,974.0,285000.0,304,799,2121,76458.0,25005650202,0.15286824138742838,0.0,0.4322429906542056,6.881411303642535,11.244496849440335,,,
1417,508,187,59,29,0,1209.0,312000.0,487,1323,3334,70951.0,25005650300,0.20447914758072475,0.0,0.55257586450247,7.097548850614793,11.169744776921561,,,
1808,354,720,193,43,69,1071.0,253600.0,1206,1672,3735,61071.0,25005650400,0.21044358206022498,0.0,0.7627212389380531,6.976348070447749,11.019792400735156,,,
1829,662,526,185,36,0,1027.0,264800.0,1033,1678,3417,56463.0,25005650500,0.2182668296052282,0.0,0.7703663203936577,6.934397209928558,10.941340835358673,,,
1633,103,629,402,82,82,1072.0,257000.0,1375,1512,2956,40385.0,25005650600,0.31853410919896,1.0,0.7948560930802204,6.977281341630747,10.606213707876396,,,
1221,61,612,423,48,60,982.0,337900.0,1030,1099,2586,25915.0,25005650700,0.4547173451668917,1.0,0.9860769860769861,6.889591308354466,10.162577230623807,,,
1713,278,747,272,0,10,867.0,313400.0,1227,1585,3678,38425.0,25005650800,0.2707612231620039,0.0,0.7629889083479277,6.7650389767805414,10.556463568406796,,,
1129,87,486,164,40,0,895.0,307800.0,839,1045,2893,34409.0,25005650900,0.3121276410241507,1.0,0.6882196634189548,6.796823718274855,10.446073437049854,,,
1181,39,268,111,71,8,1069.0,272500.0,421,1181,3027,56406.0,25005651001,0.22742261461546645,0.0,0.4208298052497883,6.974478911025045,10.940330814806606,,,
1653,348,245,26,0,0,1173.0,317200.0,662,1634,4426,95278.0,25005651002,0.14773609857469722,0.0,0.37447065940713853,7.067319848653476,11.464554213044808,,,
2051,636,681,219,103,0,1088.0,285100.0,1309,1935,4724,44464.0,25005651100,0.29363080244692336,0.0,0.7991223793271575,6.992096427415888,10.702435151982286,,,
1017,82,353,169,14,106,1283.0,284800.0,793,918,2503,53929.0,25005651200,0.2854864729551818,0.0,0.711897738446411,7.1569563646156364,10.895423645604193,,,
1067,376,239,241,30,23,994.0,235400.0,811,1038,2338,34688.0,25005651300,0.34386531365313655,1.0,0.851921274601687,6.901737206656574,10.454149084799319,,,
1436,475,358,54,47,0,1025.0,231900.0,829,1334,3304,52692.0,25005651400,0.23343202004099295,0.0,0.6504178272980501,6.932447891572509,10.872218920349718,,,
1513,344,330,46,68,0,873.0,232900.0,708,1376,3176,55476.0,25005651500,0.18883841661258924,0.0,0.5208195637805684,6.771935555839602,10.923705773776225,,,
1652,379,301,28,9,0,1146.0,293100.0,668,1644,4375,64655.0,25005651600,0.2126981671951125,0.0,0.4340193704600484,7.044032897274685,11.076820720729952,,,
1127,170,195,135,0,26,906.0,240100.0,950,1103,2606,34570.0,25005651700,0.3144923343939832,1.0,0.46672582076308783,6.80903930604298,10.45074153291567,,,
1409,104,98,106,221,72,399.0,229200.0,1205,1307,1905,16518.0,25005651800,0.2898656011623683,0.0,0.42654364797728883,5.988961416889864,9.712205974370661,,,
955,283,177,77,78,125,903.0,310600.0,679,847,2079,34583.0,25005651900,0.31333314056039097,1.0,0.774869109947644,6.805722553416985,10.451117510824167,,,
1315,311,493,235,47,31,1017.0,207400.0,867,1217,2861,48717.0,25005652000,0.25050803620912615,0.0,0.8494296577946768,6.92461239604856,10.793783324133198,,,
1316,272,374,17,0,0,1040.0,333100.0,523,1202,3198,72778.0,25005652100,0.17148039242628269,0.0,0.5037993920972644,6.946975992135418,11.195168990711622,,,
1199,412,146,0,13,0,1134.0,308800.0,432,1199,2937,75972.0,25005652200,0.17911862265045017,0.0,0.4762301918265221,7.033506484287697,11.238120130332128,,,
1328,280,642,81,24,0,889.0,275000.0,866,1180,2416,36167.0,25005652300,0.29496502336384,0.0,0.7733433734939759,6.790097235513905,10.495902379841931,,,
1205,156,587,168,18,8,889.0,239200.0,724,1135,2862,41861.0,25005652400,0.25484341033420127,0.0,0.7775933609958506,6.790097235513905,10.642109884868974,,,
1270,131,947,171,0,0,1059.0,295000.0,885,1095,2750,50042.0,25005652500,0.2539466847847808,0.0,0.9834645669291339,6.9650803456014065,10.820617931807726,,,
1263,203,700,200,81,0,1048.0,260200.0,889,1134,3019,41210.0,25005652600,0.305168648386314,1.0,0.9374505146476643,6.954638864880987,10.626436224332863,,,
1739,271,631,399,20,46,1061.0,300500.0,1332,1607,3814,36174.0,25005652700,0.3519655000829325,1.0,0.7860839562967222,6.966967138613983,10.49609590771746,,,
1548,458,219,0,0,0,1161.0,323400.0,531,1476,3270,82194.0,25005652800,0.16950142346156655,0.0,0.43733850129198965,7.057036981697891,11.316837585679444,,,
2898,109,51,108,266,207,1078.0,334600.0,925,2881,6780,76725.0,25005653101,0.16860215053763442,0.0,0.2556935817805383,6.982862751468942,11.247982879487937,,,
1512,28,45,46,43,55,1607.0,511800.0,274,1503,4932,117031.0,25005653102,0.16477685399594977,0.0,0.14351851851851852,7.382124365737512,11.670194135949874,,,
2038,283,87,0,65,0,1128.0,360800.0,469,2038,4963,73790.0,25005653203,0.18343949044585986,0.0,0.21344455348380764,7.028201432058005,11.208978500052412,,,
1311,212,41,0,0,0,1548.0,431400.0,195,1203,3201,131733.0,25005653204,0.1410125025620004,0.0,0.19298245614035087,7.344719054149673,11.788532425820167,,,
2385,53,165,272,14,0,1388.0,447600.0,687,2264,5039,108500.0,25005653301,0.1535115207373272,0.0,0.21132075471698114,7.23561914106675,11.594505451962652,,,
1712,11,0,10,0,0,1706.0,628100.0,142,1315,3021,144583.0,25005653304,0.14159341001362538,0.0,0.012266355140186916,7.441906728051625,11.881609016096935,,,
2711,39,51,40,30,0,1074.0,408500.0,311,2680,7208,103403.0,25005654100,0.12463855013877741,0.0,0.05901881224640354,6.97914527506881,11.546389254175233,,,
1452,49,54,65,10,0,1000.0,297700.0,206,1428,3352,74833.0,25005654200,0.1603570617241057,0.0,0.12258953168044077,6.907755278982137,11.223014243143432,,,
1569,41,0,0,0,0,1163.0,377600.0,113,1455,4070,99701.0,25005655100,0.13997853582210812,0.0,0.026131293817718292,7.0587581525186645,11.5099309859899,,,
2459,413,214,285,152,0,884.0,298000.0,873,2341,4671,57917.0,25005655200,0.18315865807966572,0.0,0.4326962179747865,6.784457062637643,10.96676623013805,,,
1557,324,48,116,80,38,1084.0,382900.0,597,1496,3378,71250.0,25005655300,0.18256842105263157,0.0,0.3892100192678227,6.988413181999592,11.173950098130897,,,
2133,158,12,0,0,0,1289.0,392500.0,218,1693,3780,93983.0,25005655400,0.16458295649213156,0.0,0.07969995311767464,7.161622002939187,11.450869193832785,,,
521,0,24,0,0,0,,481100.0,24,514,4430,119583.0,25005985500,,,0.046065259117082535,,11.691765969927527,,,
1332,91,29,59,151,29,1645.0,624300.0,356,1317,5137,120721.0,25005985600,0.16351753216093304,0.0,0.2695195195195195,7.405495663199472,11.701237377038966,,,
3126,68,164,90,10,0,1476.0,929000.0,595,1668,4809,65789.0,25007200100,0.2692243384152366,0.0,0.10620601407549585,7.297091005160418,11.094207930086123,,,
4492,259,56,155,62,78,1091.0,817200.0,430,1952,5327,106284.0,25007200200,0.12317940611945354,0.0,0.13579697239536956,6.994849985833071,11.573870035597583,,,
5176,212,63,0,0,0,1893.0,1056000.0,377,1505,5159,79127.0,25007200300,0.28708279095631073,0.0,0.05312982998454405,7.545918151209323,11.278809435588329,,,
4827,28,11,14,1,3,1741.0,1171300.0,212,1774,5248,128110.0,25007200400,0.1630786043244087,0.0,0.011808576755748913,7.462214939768189,11.760644548850479,,,
1825,142,76,69,93,8,1747.0,647800.0,281,1626,3336,105867.0,25009201100,0.19802204653008018,0.0,0.2126027397260274,7.465655310134056,11.56993886829666,,,
903,197,12,52,14,36,1793.0,664900.0,262,872,2292,107045.0,25009202101,0.20099957961604933,0.0,0.3444075304540421,7.491645473605133,11.581004585780823,,,
640,21,144,12,0,0,2215.0,488000.0,98,602,1541,122083.0,25009202103,0.21772073097810504,0.0,0.2765625,7.703007682479236,11.71245642026615,,,
2455,608,52,117,41,297,2165.0,519000.0,962,2415,5021,83024.0,25009202104,0.3129215648487184,1.0,0.45417515274949083,7.68017564043659,11.32688500160752,,,
2455,276,98,16,30,26,2174.0,808800.0,402,2426,6354,168571.0,25009202200,0.15475971549080209,0.0,0.18167006109979633,7.684324067681155,12.03511230501042,,,
2548,153,42,0,0,36,2379.0,846800.0,205,2498,7116,209592.0,25009203100,0.13620748883545172,0.0,0.09065934065934066,7.774435510302958,12.252918062761678,,,
2006,73,75,52,0,53,1596.0,958700.0,324,1810,4586,178864.0,25009203200,0.10707576706324358,0.0,0.12612163509471586,7.3752557780097545,12.094381019510108,,,
1949,164,330,91,0,0,1752.0,780800.0,434,1790,4302,126467.0,25009203301,0.16624099567476103,0.0,0.3001539250897896,7.468513271496337,11.74773668355211,,,
2291,271,226,298,49,34,1761.0,875600.0,552,2074,4346,143125.0,25009203302,0.1476471615720524,0.0,0.3832387603666521,7.473637108496206,11.871473653290641,,,
2084,570,710,103,119,10,1752.0,458800.0,953,2029,4905,88090.0,25009204101,0.23866500170280397,0.0,0.72552783109405,7.468513271496337,11.386114298103841,,,
2136,155,241,298,0,97,1397.0,442900.0,586,1988,5025,91548.0,25009204102,0.18311705334906278,0.0,0.3703183520599251,7.242082359256962,11.42461870387823,,,
2725,588,981,207,283,54,1855.0,451900.0,1465,2468,5177,77283.0,25009204200,0.288032296882885,0.0,0.7754128440366973,7.5256399750415355,11.255229288008705,,,
2327,271,667,616,220,86,1642.0,453400.0,1613,2102,4299,42226.0,25009204300,0.4666319329323166,1.0,0.7993124194241513,7.403670290012373,10.650791424048029,,,
1958,451,487,349,68,0,1379.0,489800.0,821,1808,3353,80476.0,25009204400,0.20562652219295194,0.0,0.6920326864147089,7.229113877793302,11.295714282309127,,,
1937,333,176,311,128,304,2106.0,352700.0,1005,1817,3514,110438.0,25009204500,0.22883427805646608,0.0,0.6463603510583377,7.652545692693921,11.612209556499455,,,
2413,701,324,111,0,42,1803.0,499300.0,722,2317,5095,95867.0,25009204600,0.22568767146150395,0.0,0.4881889763779528,7.497207223203318,11.470717093206334,,,
2970,147,196,67,62,524,1192.0,489700.0,1549,2882,6680,74342.0,25009204701,0.19240806004681069,0.0,0.33535353535353535,7.083387847625295,11.216431346906086,,,
2499,317,278,111,146,244,2037.0,471100.0,1059,2439,6410,77192.0,25009204702,0.3166649393719556,1.0,0.43857543017206885,7.619233416226805,11.25405110370022,,,
2107,82,0,0,53,131,1803.0,470600.0,339,2107,6010,86619.0,25009205100,0.2497835347902885,0.0,0.12624584717607973,7.497207223203318,11.369274470024074,,,
2194,309,295,0,210,160,1620.0,446900.0,605,2159,6193,86082.0,25009205200,0.2258311842196975,0.0,0.4439380127620784,7.3901814282264295,11.363055609326445,,,
1716,82,26,0,40,34,1686.0,446200.0,167,1640,4379,119133.0,25009205300,0.16982700007554583,0.0,0.10606060606060606,7.430114138561801,11.68799579504999,,,
1850,0,0,0,0,33,2013.0,547300.0,187,1793,5454,115712.0,25009205400,0.20875967920353983,0.0,0.01783783783783784,7.607381425639791,11.658859624311793,,,
1688,231,446,184,18,93,1391.0,421800.0,706,1673,4949,68250.0,25009205500,0.24457142857142858,0.0,0.5758293838862559,7.237778191923443,11.130932713047207,,,
1595,113,50,154,17,167,1523.0,409000.0,756,1491,3737,70775.0,25009205600,0.2582267749911692,0.0,0.3141065830721003,7.328437352895162,11.1672611099801,,,
1961,362,366,28,107,59,1708.0,460700.0,540,1871,5364,93189.0,25009205700,0.21994012168818208,0.0,0.4701682814890362,7.443078374348516,11.442384967957022,,,
1200,164,466,0,58,47,1723.0,407900.0,660,1056,3628,58616.0,25009205800,0.35273645421045446,1.0,0.6125,7.45182223652793,10.9787629758398,,,
1466,348,426,77,23,0,1505.0,425500.0,709,1448,4574,82826.0,25009205900,0.2180474730157197,0.0,0.5961800818553888,7.316548177182976,11.324497300744472,,,
1160,154,163,43,113,337,1590.0,431900.0,797,1119,3552,61742.0,25009206000,0.3090278902529882,1.0,0.6982758620689655,7.371489295214277,11.030719691441425,,,
1704,369,479,281,209,144,1546.0,422700.0,1293,1622,4296,52917.0,25009206100,0.3505867679573672,1.0,0.8697183098591549,7.343426229147367,10.876479927279586,,,
1904,197,971,46,105,53,1485.0,412700.0,1082,1895,6456,90710.0,25009206200,0.1964502259949289,0.0,0.7205882352941176,7.3031700512368,11.41542288360899,,,
1755,362,407,8,0,0,1461.0,389300.0,1069,1732,4706,78937.0,25009206300,0.22210116928689969,0.0,0.4427350427350427,7.2868764117507,11.276405344947687,,,
2074,597,243,130,10,101,1810.0,446200.0,807,1987,6556,90842.0,25009206400,0.23909645318244863,0.0,0.5212150433944069,7.501082124259871,11.416877012709847,,,
1281,299,443,65,23,15,1421.0,440500.0,704,1223,3359,45080.0,25009206500,0.37826086956521743,1.0,0.6596409055425448,7.259116128097101,10.716193968153712,,,
2111,424,401,134,64,102,1672.0,434500.0,1153,2009,5517,71728.0,25009206600,0.27972339950925723,0.0,0.5329227854097585,7.421775793644647,11.180636466395221,,,
1993,255,368,238,266,249,1693.0,358900.0,1020,1847,4048,67876.0,25009206700,0.2993105073958395,0.0,0.6904164576016056,7.4342573821331355,11.125437790092716,,,
1780,214,302,61,68,389,,397900.0,1385,1595,4061,32613.0,25009206800,,,0.5808988764044943,,10.39246626087211,,,
2586,92,164,298,396,317,1306.0,376000.0,2146,2533,4758,20918.0,25009206900,0.7492112056601969,1.0,0.4899458623356535,7.174724309836376,9.948365311314214,,,
1034,10,63,38,79,151,622.0,458800.0,932,1004,2521,25868.0,25009207000,0.28854182774083814,0.0,0.32978723404255317,6.432940092739179,10.160761962566484,,,
1155,274,449,48,16,12,1736.0,326300.0,655,1091,3965,92684.0,25009207100,0.2247637132622675,0.0,0.6917748917748918,7.459338895220296,11.43695113687264,,,
1020,51,220,90,8,26,544.0,460800.0,764,1020,2570,36300.0,25009207200,0.17983471074380164,0.0,0.3872549019607843,6.298949246855942,10.499573020252942,,,
2135,449,220,34,0,0,1763.0,495700.0,523,1935,5683,92235.0,25009208101,0.22937062937062938,0.0,0.32927400468384077,7.47477218239787,11.43209494705568,,,
1250,416,54,0,0,10,2022.0,486100.0,282,1208,3090,97000.0,25009208102,0.2501443298969072,0.0,0.384,7.611842399580417,11.48246625748552,,,
2416,318,0,85,160,31,677.0,533900.0,531,2321,5395,87420.0,25009208200,0.09293067947838023,0.0,0.2458609271523179,6.517671272912275,11.378479368417306,,,
1220,73,0,9,20,296,637.0,625300.0,525,1220,3082,81512.0,25009208301,0.09377760329767396,0.0,0.3262295081967213,6.456769655572163,11.308505527654122,,,
1770,16,0,0,109,46,,542600.0,332,1770,5283,100476.0,25009208302,,,0.09661016949152543,,11.517674171992432,,,
1161,0,18,47,68,17,2990.0,596400.0,192,1161,3200,102056.0,25009208401,0.3515716861331034,1.0,0.12919896640826872,8.003028666384733,11.533276961218126,,,
1337,115,56,102,119,94,2230.0,549800.0,374,1153,2833,125881.0,25009208402,0.21258172400918326,0.0,0.36350037397157814,7.709756864454165,11.74309229522051,,,
2836,151,0,0,48,81,1797.0,826900.0,509,2650,7105,128898.0,25009209100,0.16729507052087697,0.0,0.09873060648801128,7.493873886783559,11.766776672903104,,,
2010,10,55,43,0,0,2425.0,905200.0,171,1992,5820,174583.0,25009209200,0.16668289581459822,0.0,0.05373134328358209,7.793586803371584,12.070155552240676,,,
2607,17,17,0,0,0,,631800.0,63,2563,6825,134665.0,25009210100,,,0.01304181051016494,,11.810545491960967,,,
2001,0,29,0,0,0,2353.0,584900.0,141,1963,5371,126349.0,25009210200,0.22347624437075084,0.0,0.014492753623188406,7.763446388727362,11.74680319826187,,,
3178,0,0,44,261,679,2926.0,408000.0,1628,3084,4791,57188.0,25009210301,0.6139749597817724,1.0,0.3096286972938955,7.98139158158007,10.954099365149055,,,
2057,11,104,74,523,93,2170.0,508200.0,968,1890,4849,109098.0,25009210302,0.23868448550844196,0.0,0.39134662129314535,7.682482446534506,11.60000183984745,,,
1424,112,300,389,197,60,1793.0,473000.0,934,1424,3325,62188.0,25009210401,0.345983147874188,1.0,0.7429775280898876,7.491645473605133,11.03791733406963,,,
1683,167,108,32,113,0,1426.0,493800.0,404,1601,4337,100114.0,25009210402,0.17092514533431885,0.0,0.24955436720142601,7.262628600974241,11.514064815663655,,,
2652,215,13,0,0,0,2194.0,559200.0,146,2606,7102,130645.0,25009210500,0.20152321175705154,0.0,0.08597285067873303,7.693481640835175,11.780239000028912,,,
1774,246,225,0,32,95,1561.0,471500.0,610,1730,4744,91591.0,25009210600,0.20451791114847528,0.0,0.3370913190529876,7.353081920515432,11.425088292559943,,,
1808,423,303,131,126,196,1545.0,400800.0,901,1764,4547,68136.0,25009210700,0.2721028531172948,0.0,0.6521017699115044,7.3427791893318455,11.129260986820917,,,
2342,348,475,90,155,286,1249.0,391600.0,1274,2262,4261,67184.0,25009210800,0.22308883067396998,0.0,0.578138343296328,7.130098510125578,11.115190402923975,,,
1829,377,90,51,0,34,1280.0,528400.0,758,1791,4052,82449.0,25009210900,0.18629698358985555,0.0,0.3018042646254784,7.154615356913663,11.319935199351429,,,
1690,59,180,197,78,38,1739.0,590000.0,596,1614,4015,98649.0,25009211100,0.2115378767144117,0.0,0.32662721893491126,7.461065514354283,11.499323374551944,,,
1193,113,70,76,22,128,1679.0,507900.0,400,1094,2857,129872.0,25009211201,0.1551373660219293,0.0,0.34283319362950543,7.425953657077541,11.774304629000957,,,
1667,283,110,189,157,90,1600.0,492900.0,509,1667,3646,97228.0,25009211202,0.19747397868926647,0.0,0.4973005398920216,7.3777589082278725,11.484814014809153,,,
2531,76,0,41,0,61,1756.0,705500.0,414,2531,7152,124898.0,25009211300,0.1687136703550097,0.0,0.07032793362307388,7.470793774195062,11.735252683175215,,,
1692,54,50,71,145,408,2256.0,591800.0,883,1650,4114,100671.0,25009211401,0.2689155764818071,0.0,0.4302600472813239,7.721348612617949,11.519613053120045,,,
2780,134,87,168,37,175,2002.0,560500.0,531,2591,6126,130141.0,25009211402,0.18459978023835685,0.0,0.21618705035971222,7.601901959875166,11.776373757052033,,,
